2024-08-27 14:22:32,654 DEBUG: Setting up MQTT
2024-08-27 14:22:32,654 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:28:15,096 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:28:15,196 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:28:15,297 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:28:15,397 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:28:15,498 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:28:15,599 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:28:15,700 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:28:15,801 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:28:15,901 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:28:16,002 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:28:16,102 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:28:16,203 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:28:16,304 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:28:16,405 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:28:16,505 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:28:16,606 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:28:16,707 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:28:16,808 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:28:16,909 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:28:17,010 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:28:17,111 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:28:17,212 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:28:17,313 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:28:17,413 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:28:17,514 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:28:17,615 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:28:17,716 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:28:17,816 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:28:17,917 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:28:18,018 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:28:18,119 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:28:18,220 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:28:18,321 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:28:18,421 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:28:18,522 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:28:18,624 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:28:18,724 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:28:18,825 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:28:18,927 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:28:19,027 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:28:19,129 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:28:19,229 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:28:19,330 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:28:19,431 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:28:19,532 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:28:19,633 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:28:19,733 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:28:19,834 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:28:19,935 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:28:20,035 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:28:20,136 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:28:20,236 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:28:20,337 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:28:20,438 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:28:20,539 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:28:20,640 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:28:20,741 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:28:20,842 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:28:20,943 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:28:21,044 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:28:21,144 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:28:21,245 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:28:21,346 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:28:21,446 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:28:21,547 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:28:21,647 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:28:21,748 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:28:21,849 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:28:21,949 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:28:22,049 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:28:22,149 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:28:22,250 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:28:22,350 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:28:22,451 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:28:22,551 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:28:22,651 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:28:22,752 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:28:22,853 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:28:22,953 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:28:23,053 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:28:23,154 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:28:23,254 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:28:23,354 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:28:23,455 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:28:23,555 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:28:23,655 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:28:23,756 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:28:23,856 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:28:23,956 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:28:24,057 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:28:24,157 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:28:24,257 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:28:24,358 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:28:24,459 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:28:24,560 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:28:24,661 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-08-27 14:29:21,807 DEBUG: Setting up MQTT
2024-08-27 14:29:21,808 INFO: MQTT connected
2024-08-27 14:29:21,808 INFO:   - Subscribing to topic '/odometry/move
2024-08-27 14:29:21,808 INFO:   - Subscribing to topic '/odometry/go-home
2024-08-27 14:29:53,011 DEBUG: Received message on topic '/odometry/move'
2024-08-27 14:29:53,012 DEBUG:   - Found, about to call method
2024-08-27 14:30:59,430 DEBUG: Setting up MQTT
2024-08-27 14:30:59,431 INFO: MQTT connected
2024-08-27 14:30:59,431 INFO:   - Subscribing to topic '/odometry/move
2024-08-27 14:30:59,432 INFO:   - Subscribing to topic '/odometry/go-home
2024-08-27 14:31:01,444 DEBUG: Received message on topic '/odometry/move'
2024-08-27 14:31:01,445 DEBUG:   - Found, about to call method
2024-08-27 14:33:17,087 DEBUG: Setting up MQTT
2024-08-27 14:33:17,088 INFO: MQTT connected
2024-08-27 14:33:17,088 INFO:   - Subscribing to topic '/odometry/move
2024-08-27 14:33:17,089 INFO:   - Subscribing to topic '/odometry/go-home
2024-08-27 14:33:21,930 DEBUG: Received message on topic '/odometry/move'
2024-08-27 14:33:21,931 DEBUG:   - Found, about to call method
2024-08-27 15:48:35,579 DEBUG: Setting up MQTT
2024-08-27 15:48:35,580 INFO: MQTT connected
2024-08-27 15:48:35,581 INFO:   - Subscribing to topic '/odometry/move
2024-08-27 15:48:35,581 INFO:   - Subscribing to topic '/odometry/go-home
2024-10-09 02:04:45,763 DEBUG: Setting up MQTT
2024-10-09 02:04:45,774 INFO: MQTT connected
2024-10-09 02:04:45,774 INFO:   - Subscribing to topic '/odometry/move-speed
2024-10-09 02:04:45,774 INFO:   - Subscribing to topic '/odometry/move-position
2024-10-09 02:05:15,261 DEBUG: Received message on topic '/odometry/move-speed'
2024-10-09 02:05:15,262 DEBUG:   - Found, about to call method
2024-10-09 02:05:15,262 DEBUG: Got move command, "MQTT topic '/odometry/move-speed', '{'angular-velocity': 0, 'speed': 0.3}'"
2024-10-09 02:05:36,534 DEBUG: Received message on topic '/odometry/move-speed'
2024-10-09 02:05:36,535 DEBUG:   - Found, about to call method
2024-10-09 02:05:36,538 DEBUG: Got move command, "MQTT topic '/odometry/move-speed', '{'angular-velocity': 0, 'speed': 0.0}'"
2024-10-09 02:05:42,840 DEBUG: Received message on topic '/odometry/move-speed'
2024-10-09 02:05:42,840 DEBUG:   - Found, about to call method
2024-10-09 02:05:42,841 DEBUG: Got move command, "MQTT topic '/odometry/move-speed', '{'angular-velocity': 0, 'speed': 0.1}'"
2024-10-09 02:05:46,415 DEBUG: Received message on topic '/odometry/move-speed'
2024-10-09 02:05:46,415 DEBUG:   - Found, about to call method
2024-10-09 02:05:46,416 DEBUG: Got move command, "MQTT topic '/odometry/move-speed', '{'angular-velocity': 0, 'speed': 0.5}'"
2024-10-09 02:05:46,416 WARNING: Max motor speed of 1700 steps/s reached, will not go at requested 2631 steps/s.
2024-10-09 02:05:46,416 WARNING: Max motor speed of 1700 steps/s reached, will not go at requested 2631 steps/s.
2024-10-09 02:05:50,077 DEBUG: Received message on topic '/odometry/move-speed'
2024-10-09 02:05:50,079 DEBUG:   - Found, about to call method
2024-10-09 02:05:50,080 DEBUG: Got move command, "MQTT topic '/odometry/move-speed', '{'angular-velocity': 0, 'speed': 0.0}'"
2024-10-09 02:06:16,373 DEBUG: Received message on topic '/odometry/move-speed'
2024-10-09 02:06:16,374 DEBUG:   - Found, about to call method
2024-10-09 02:06:16,374 DEBUG: Got move command, "MQTT topic '/odometry/move-speed', '{'angular-velocity': -0.1, 'speed': 0.5}'"
2024-10-09 02:06:16,375 WARNING: Max motor speed of 1700 steps/s reached, will not go at requested 2810 steps/s.
2024-10-09 02:06:16,375 WARNING: Max motor speed of 1700 steps/s reached, will not go at requested 2453 steps/s.
2024-10-09 02:06:23,609 DEBUG: Received message on topic '/odometry/move-speed'
2024-10-09 02:06:23,611 DEBUG:   - Found, about to call method
2024-10-09 02:06:23,612 DEBUG: Got move command, "MQTT topic '/odometry/move-speed', '{'angular-velocity': -0.1, 'speed': 0}'"
2024-10-09 02:06:26,922 DEBUG: Received message on topic '/odometry/move-speed'
2024-10-09 02:06:26,924 DEBUG:   - Found, about to call method
2024-10-09 02:06:26,924 DEBUG: Got move command, "MQTT topic '/odometry/move-speed', '{'angular-velocity': -0.1, 'speed': 0}'"
2024-10-09 02:06:36,744 DEBUG: Received message on topic '/odometry/move-speed'
2024-10-09 02:06:36,745 DEBUG:   - Found, about to call method
2024-10-09 02:06:36,745 DEBUG: Got move command, "MQTT topic '/odometry/move-speed', '{'angular-velocity': 0, 'speed': 0}'"
2024-10-09 02:06:46,973 DEBUG: Setting up MQTT
2024-10-09 02:06:46,979 INFO: MQTT connected
2024-10-09 02:06:46,980 INFO:   - Subscribing to topic '/odometry/move-speed
2024-10-09 02:06:46,980 INFO:   - Subscribing to topic '/odometry/move-position
2024-10-09 02:06:55,664 DEBUG: Received message on topic '/odometry/move-speed'
2024-10-09 02:06:55,665 DEBUG:   - Found, about to call method
2024-10-09 02:06:55,665 DEBUG: Got move command, "MQTT topic '/odometry/move-speed', '{'angular-velocity': -0.1, 'speed': 0}'"
2024-10-09 02:07:04,748 DEBUG: Received message on topic '/odometry/move-speed'
2024-10-09 02:07:04,748 DEBUG:   - Found, about to call method
2024-10-09 02:07:04,749 DEBUG: Got move command, "MQTT topic '/odometry/move-speed', '{'angular-velocity': 0, 'speed': 0}'"
2024-10-09 02:32:09,998 DEBUG: Setting up MQTT
2024-10-09 02:32:10,006 INFO: MQTT connected
2024-10-09 02:32:10,007 INFO:   - Subscribing to topic '/odometry/move-speed
2024-10-09 02:32:10,007 INFO:   - Subscribing to topic '/odometry/move-position
2024-10-09 02:32:10,008 INFO:   - Subscribing to topic '/ball/start
2024-10-09 02:33:05,035 DEBUG: Received message on topic '/ball/start'
2024-10-09 02:33:05,035 DEBUG:   - Found, about to call method
2024-10-09 02:33:25,299 DEBUG: Received message on topic '/ball/start'
2024-10-09 02:33:25,300 DEBUG:   - Found, about to call method
2024-10-09 02:35:30,979 DEBUG: Received message on topic '/ball/start'
2024-10-09 02:35:30,979 DEBUG:   - Found, about to call method
2024-10-09 02:35:36,452 DEBUG: Received message on topic '/ball/start'
2024-10-09 02:35:36,452 DEBUG:   - Found, about to call method
2024-10-09 02:37:05,483 DEBUG: Setting up MQTT
2024-10-09 02:37:05,490 INFO: MQTT connected
2024-10-09 02:37:05,490 INFO:   - Subscribing to topic '/odometry/move-speed
2024-10-09 02:37:05,491 INFO:   - Subscribing to topic '/odometry/move-position
2024-10-09 02:37:05,491 INFO:   - Subscribing to topic '/ball/start
2024-10-09 02:37:08,724 DEBUG: Received message on topic '/ball/start'
2024-10-09 02:37:08,725 DEBUG:   - Found, about to call method
2024-10-09 02:37:08,726 INFO: Turning on ball loading motor
2024-10-09 02:37:08,732 INFO: 4 activations remaining
2024-10-09 02:37:14,702 INFO: 3 activations remaining
2024-10-09 02:37:15,577 INFO: 2 activations remaining
2024-10-09 02:37:17,511 INFO: 1 activations remaining
2024-10-09 02:37:17,511 INFO: 0 activations remaining
2024-10-09 02:37:17,511 INFO: Turning off ball loading motor
2024-10-09 02:37:17,512 INFO: -1 activations remaining
2024-10-09 02:37:17,513 INFO: Turning off ball loading motor
2024-10-09 02:37:17,513 INFO: -2 activations remaining
2024-10-09 02:37:17,514 INFO: Turning off ball loading motor
2024-10-09 02:37:17,515 INFO: -3 activations remaining
2024-10-09 02:37:17,515 INFO: Turning off ball loading motor
2024-10-09 02:37:17,658 INFO: -4 activations remaining
2024-10-09 02:37:17,659 INFO: Turning off ball loading motor
2024-10-09 02:37:17,660 INFO: -5 activations remaining
2024-10-09 02:37:17,660 INFO: Turning off ball loading motor
2024-10-09 02:37:17,661 INFO: -6 activations remaining
2024-10-09 02:37:17,661 INFO: Turning off ball loading motor
2024-10-09 02:37:17,662 INFO: -7 activations remaining
2024-10-09 02:37:17,662 INFO: Turning off ball loading motor
2024-10-09 02:37:17,663 INFO: -8 activations remaining
2024-10-09 02:37:17,663 INFO: Turning off ball loading motor
2024-10-09 02:37:17,664 INFO: -9 activations remaining
2024-10-09 02:37:17,664 INFO: Turning off ball loading motor
2024-10-09 02:37:17,665 INFO: -10 activations remaining
2024-10-09 02:37:17,665 INFO: Turning off ball loading motor
2024-10-09 02:37:17,666 INFO: -11 activations remaining
2024-10-09 02:37:17,666 INFO: Turning off ball loading motor
2024-10-09 02:37:17,667 INFO: -12 activations remaining
2024-10-09 02:37:17,668 INFO: Turning off ball loading motor
2024-10-09 02:38:12,552 DEBUG: Setting up MQTT
2024-10-09 02:38:12,559 INFO: MQTT connected
2024-10-09 02:38:12,559 INFO:   - Subscribing to topic '/odometry/move-speed
2024-10-09 02:38:12,560 INFO:   - Subscribing to topic '/odometry/move-position
2024-10-09 02:38:12,560 INFO:   - Subscribing to topic '/ball/start
2024-10-09 02:38:14,232 DEBUG: Received message on topic '/ball/start'
2024-10-09 02:38:14,233 DEBUG:   - Found, about to call method
2024-10-09 02:38:14,233 INFO: Turning on ball loading motor
2024-10-09 02:40:59,390 DEBUG: Setting up MQTT
2024-10-09 02:40:59,397 INFO: MQTT connected
2024-10-09 02:40:59,397 INFO:   - Subscribing to topic '/odometry/move-speed
2024-10-09 02:40:59,397 INFO:   - Subscribing to topic '/odometry/move-position
2024-10-09 02:40:59,398 INFO:   - Subscribing to topic '/ball/start
2024-10-09 02:41:03,974 DEBUG: Received message on topic '/ball/start'
2024-10-09 02:41:03,974 DEBUG:   - Found, about to call method
2024-10-09 02:41:03,974 INFO: Turning on ball loading motor
2024-10-09 02:41:43,669 DEBUG: Setting up MQTT
2024-10-09 02:41:43,675 INFO: MQTT connected
2024-10-09 02:41:43,676 INFO:   - Subscribing to topic '/odometry/move-speed
2024-10-09 02:41:43,676 INFO:   - Subscribing to topic '/odometry/move-position
2024-10-09 02:41:43,677 INFO:   - Subscribing to topic '/ball/start
2024-10-09 02:41:51,181 INFO: -1 activations remaining
2024-10-09 02:41:51,181 INFO: Turning off ball loading motor
2024-10-09 02:41:52,537 INFO: -2 activations remaining
2024-10-09 02:41:52,537 INFO: Turning off ball loading motor
2024-10-09 02:41:54,441 INFO: -3 activations remaining
2024-10-09 02:41:54,441 INFO: Turning off ball loading motor
2024-10-09 02:41:56,235 INFO: -4 activations remaining
2024-10-09 02:41:56,237 INFO: Turning off ball loading motor
2024-10-09 02:41:57,763 INFO: -5 activations remaining
2024-10-09 02:41:57,763 INFO: Turning off ball loading motor
2024-10-09 02:41:58,071 INFO: -6 activations remaining
2024-10-09 02:41:58,071 INFO: Turning off ball loading motor
2024-10-09 02:41:58,365 INFO: -7 activations remaining
2024-10-09 02:41:58,366 INFO: Turning off ball loading motor
2024-10-09 02:41:58,678 INFO: -8 activations remaining
2024-10-09 02:41:58,678 INFO: Turning off ball loading motor
2024-10-09 02:41:58,998 INFO: -9 activations remaining
2024-10-09 02:41:58,998 INFO: Turning off ball loading motor
2024-10-09 02:41:59,356 INFO: -10 activations remaining
2024-10-09 02:41:59,357 INFO: Turning off ball loading motor
2024-10-09 02:41:59,968 INFO: -11 activations remaining
2024-10-09 02:41:59,969 INFO: Turning off ball loading motor
2024-10-09 02:42:07,719 DEBUG: Setting up MQTT
2024-10-09 02:42:07,727 INFO: MQTT connected
2024-10-09 02:42:07,727 INFO:   - Subscribing to topic '/odometry/move-speed
2024-10-09 02:42:07,728 INFO:   - Subscribing to topic '/odometry/move-position
2024-10-09 02:42:07,729 INFO:   - Subscribing to topic '/ball/start
2024-10-09 02:42:08,553 DEBUG: Received message on topic '/ball/start'
2024-10-09 02:42:08,553 DEBUG:   - Found, about to call method
2024-10-09 02:42:08,554 INFO: Turning on ball loading motor
2024-10-09 02:42:26,560 DEBUG: Received message on topic '/ball/start'
2024-10-09 02:42:26,561 DEBUG:   - Found, about to call method
2024-10-09 02:42:26,562 INFO: Turning on ball loading motor
2024-10-09 02:42:28,165 DEBUG: Received message on topic '/ball/start'
2024-10-09 02:42:28,165 DEBUG:   - Found, about to call method
2024-10-09 02:42:28,166 INFO: Turning on ball loading motor
2024-10-09 02:42:29,075 DEBUG: Received message on topic '/ball/start'
2024-10-09 02:42:29,075 DEBUG:   - Found, about to call method
2024-10-09 02:42:29,076 INFO: Turning on ball loading motor
2024-10-09 02:42:31,429 DEBUG: Received message on topic '/ball/start'
2024-10-09 02:42:31,429 DEBUG:   - Found, about to call method
2024-10-09 02:42:31,430 INFO: Turning on ball loading motor
2024-10-09 02:42:34,479 DEBUG: Received message on topic '/ball/start'
2024-10-09 02:42:34,480 DEBUG:   - Found, about to call method
2024-10-09 02:42:34,480 INFO: Turning on ball loading motor
2024-10-09 02:44:14,744 DEBUG: Setting up MQTT
2024-10-09 02:44:14,751 INFO: MQTT connected
2024-10-09 02:44:14,751 INFO:   - Subscribing to topic '/odometry/move-speed
2024-10-09 02:44:14,751 INFO:   - Subscribing to topic '/odometry/move-position
2024-10-09 02:44:14,752 INFO:   - Subscribing to topic '/ball/start
2024-10-09 02:44:18,045 INFO: -1 activations remaining
2024-10-09 02:44:18,045 INFO: Turning off ball loading motor
2024-10-09 02:44:18,468 INFO: -2 activations remaining
2024-10-09 02:44:18,468 INFO: Turning off ball loading motor
2024-10-09 02:44:18,906 INFO: -3 activations remaining
2024-10-09 02:44:18,906 INFO: Turning off ball loading motor
2024-10-09 02:44:19,383 INFO: -4 activations remaining
2024-10-09 02:44:19,384 INFO: Turning off ball loading motor
2024-10-09 02:44:19,894 INFO: -5 activations remaining
2024-10-09 02:44:19,895 INFO: Turning off ball loading motor
2024-10-09 02:44:20,637 INFO: -6 activations remaining
2024-10-09 02:44:20,637 INFO: Turning off ball loading motor
2024-10-09 02:44:21,393 INFO: -7 activations remaining
2024-10-09 02:44:21,394 INFO: Turning off ball loading motor
2024-10-09 02:44:28,958 DEBUG: Received message on topic '/ball/start'
2024-10-09 02:44:28,959 DEBUG:   - Found, about to call method
2024-10-09 02:44:28,959 INFO: Turning on ball loading motor
2024-10-09 02:49:58,170 DEBUG: Setting up MQTT
2024-10-09 02:49:58,177 INFO: MQTT connected
2024-10-09 02:49:58,177 INFO:   - Subscribing to topic '/odometry/move-speed
2024-10-09 02:49:58,177 INFO:   - Subscribing to topic '/odometry/move-position
2024-10-09 02:49:58,178 INFO:   - Subscribing to topic '/ball/start
2024-10-09 02:49:58,179 INFO:   - Subscribing to topic '#
2024-10-09 02:49:58,338 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:49:58,504 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:49:58,670 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:49:58,836 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:49:59,002 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:49:59,168 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:49:59,334 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:49:59,500 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:49:59,666 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:49:59,832 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:49:59,998 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:50:00,164 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:50:00,330 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:50:00,496 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:50:00,727 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:50:00,899 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:50:01,071 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:50:01,244 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:50:01,422 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:50:01,583 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:50:01,751 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:50:01,916 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:50:02,083 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:50:02,251 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:50:02,418 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:50:02,590 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:50:02,756 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:50:02,922 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:50:03,088 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:50:03,255 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:50:03,420 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:50:03,586 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:50:03,752 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:50:03,918 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:50:04,084 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:50:04,249 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:50:04,415 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:50:04,582 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:50:04,748 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:50:04,915 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:50:05,080 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:50:05,246 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:50:05,412 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:50:05,581 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:50:05,747 DEBUG: Received message on topic '/odometry/current'
